group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,3313,-100,富言,富言 (3313) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,2073,60,晏殊,晏殊 (2073) - Father-in-law (wife's father),,27,宋,991,1055,科舉: 進士(籠統) (1005)
x7,y3,119341,-40,韓氏(富弼母),韓氏(富弼母) (119341) - Mother,,0,,,,
x1,y2,607,20,馮京,馮京 (607) - First daughter's husband,,15,宋,1021,1094,科舉: 進士(籠統) (1049)
x2,y2,3311,-20,富恕,富恕 (3311) - Clan junior,,0,,,,
x3,y2,3310,-20,富嘉謀,富嘉謀 (3310) - Lineal descendant,,0,,,,
x4,y2,5118,-20,富氏(富言女),富氏(富言女) (5118) - Younger sister,,0,,,,
x5,y2,628,100,富弼,富弼 (628) - Ego,entry,15,宋,1004,1083,科舉: 制舉 (籠統) (1030)
x6,y2,48461,-80,晏氏(富弼妻),晏氏(富弼妻) (48461) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,16520,40,富紹庭,富紹庭 (16520) - First son,,0,,,,
x4,y1,7228,40,富紹京,富紹京 (7228) - Second son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,16522,40,富紹隆,富紹隆 (16522) - Third son,,0,,,,
x7,y1,16524,40,富橚,富橚 (16524) - Great-great-grandson,,0,,,,
