group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,15352,-100,程立信,程立信 (15352) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,49182,-100,程某,程某 (49182) - Father,,0,,,,
x7,y3,7233,60,賀倣,賀倣 (7233) - Father-in-law (wife's father),,0,,,,
x1,y2,36085,20,郭鈞,郭鈞 (36085) - First daughter's husband,,0,,,,
x2,y2,15779,40,程元弼,程元弼 (15779) - Grand-nephew (brother's grandson),,0,,,,
x3,y2,15778,40,程元允,程元允 (15778) - Grand-nephew (brother's grandson),,0,,,,
x4,y2,130,40,程元佐,程元佐 (130) - Grand-nephew (brother's grandson),,1,宋,0,0,
x5,y2,122,100,程師孟,程師孟 (122) - Ego,entry,13,宋,1009,1086,科舉: 進士(籠統) (1034)
x6,y2,5381,-80,賀氏(程師孟妻),賀氏(程師孟妻) (5381) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,15354,40,程騫,程騫 (15354) - Nephew (brother's son),,0,,,,
x4,y1,7133,40,程寬,程寬 (7133) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3106,40,程容,程容 (3106) - Second son,,0,,,,
x7,y1,3104,40,程宏,程宏 (3104) - Third son,,0,,,,
