group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y2,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1159,100,林仲堪,林仲堪 (1159) - Ego,entry,6,宋,0,0,科舉: 正奏名進士 (1100)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x2,y1,12442,40,林桷,林桷 (12442) - Son,,0,,,,
x3,y1,20187,40,林桷,林桷 (20187) - Son,,0,,,,
x4,y1,12463,40,林棣,林棣 (12463) - Grandson,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,12548,40,林清之,林清之 (12548) - Grandson,,0,,,,
x7,y1,12682,40,林珪,林珪 (12682) - Grandson,,0,,,,
x8,y1,12527,40,林振,林振 (12527) - Great-grandson,,0,,,,
