group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,16098,-40,姜從簡,姜從簡 (16098) - Great-great-grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,16099,-40,姜希顏,姜希顏 (16099) - Great-grandfather,,0,,,,
x7,y4,3229,-40,姜筠,姜筠 (3229) - Grandfather,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,455,-100,姜仲謙,姜仲謙 (455) - Father,,9,宋,0,0,
x5,y3,,0,,,,0,,,,
x6,y3,16104,-20,姜仲思,姜仲思 (16104) - Uncle (father's brother),,0,,,,
x7,y3,,0,,,,0,,,,
x2,y2,16097,-20,姜昭範,姜昭範 (16097) - 5th generation ancestor,,0,,,,
x3,y2,1310,-20,呂頤浩,呂頤浩 (1310) - Marriage relative,,15,宋,1071,1139,科舉: 正奏名進士 (1094)
x4,y2,16096,-20,姜沼,姜沼 (16096) - 6th generation ancestor,,0,,,,
x5,y2,456,100,姜詵,姜詵 (456) - Ego,entry,10,宋,0,0,
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,16106,40,姜處恭,姜處恭 (16106) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,16107,40,姜處度,姜處度 (16107) - Son,,0,,,,
x7,y1,,0,,,,0,,,,
