group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,7304,-40,呂公綽,呂公綽 (7304) - Grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,1316,-20,呂公弼,呂公弼 (1316) - Grand-uncle (grandfather's brother),,12,宋,1007,1073,科舉學校: 恩賜出身、特賜出身等
x3,y2,3968,40,王雱,王雱 (3968) - Granddaughter's husband,,0,,,,
x4,y2,1762,-20,王安石,王安石 (1762) - Wife's grandfather,,25,宋,1021,1086,科舉: 進士(籠統) (1042)
x5,y2,1294,100,呂嘉問,呂嘉問 (1294) - Ego,entry,5,宋,,,恩蔭(籠統)
x6,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,468,20,蹇序辰,蹇序辰 (468) - Son-in-law,,2,宋,0,0,科舉: 進士(籠統)
x6,y1,,0,,,,0,,,,
