group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,3181,-40,章仔鈞,章仔鈞 (3181) - Great-great-grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x8,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,12950,-100,章奐,章奐 (12950) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,45400,-40,張氏(章得象母),張氏(章得象母) (45400) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x1,y2,16813,40,韓瑨,韓瑨 (16813) - Granddaughter's husband,,0,,,,
x2,y2,12970,40,章授,章授 (12970) - Grand-nephew (brother's grandson),,0,,,,
x3,y2,22858,-20,章糈,章糈 (22858) - Clan nephew,,0,,,,
x4,y2,987,-20,李昭述,李昭述 (987) - Wife's uncle,,13,宋,991,1059,科舉學校: 恩賜出身、特賜出身等
x5,y2,344,100,章得象,章得象 (344) - Ego,entry,13,宋,978,1048,科舉: 進士(籠統) (1002)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,345,40,章楶,章楶 (345) - Nephew (brother's son),,15,宋,,,恩蔭(籠統)
x3,y1,14027,40,章望之,章望之 (14027) - Nephew (brother's son),,0,,,,
x4,y1,14074,40,章友直,章友直 (14074) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,14098,40,章衎之,章衎之 (14098) - Nephew (brother's son),,0,,,,
x7,y1,7040,20,李上卿,李上卿 (7040) - Son-in-law,,0,,,,
x8,y1,36895,40,章氏(韓瑨妻),章氏(韓瑨妻) (36895) - Granddaughter,,0,,,,
