group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,3901,-100,曾準,曾準 (3901) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,119893,-20,曾楙,曾楙 (119893) - Elder brother,,0,,,,
x2,y2,17600,-20,曾弼,曾弼 (17600) - Elder brother,,0,,,,
x3,y2,13481,-20,曾開,曾開 (13481) - Elder brother,,0,,,,
x4,y2,145,-20,錢勰,錢勰 (145) - Wife's grandfather,,12,宋,1034,1097,科舉: 舉制科不第 (1069)
x5,y2,1692,100,曾幾,曾幾 (1692) - Ego,entry,22,宋,1084,1166,學校: 上舍及第
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,44808,20,曾氏(呂大器妻),曾氏(呂大器妻) (44808) - Daughter,,0,,,,
x2,y1,3652,20,呂大器,呂大器 (3652) - Son-in-law,,0,,,,
x3,y1,17599,40,曾逢,曾逢 (17599) - First son,,0,,,,
x4,y1,3910,40,曾逮,曾逮 (3910) - Second son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3655,40,呂祖儉,呂祖儉 (3655) - Grandson (daughter's son),,0,,,,
x7,y1,7055,40,呂祖謙,呂祖謙 (7055) - Grandson (daughter's son),,0,,,,
x8,y1,13480,40,曾,曾 (13480) - Grandson,,0,,,,
x9,y1,17605,40,曾棠,曾棠 (17605) - Grandson,,0,,,,
