group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,12271,-100,蕭良輔,蕭良輔 (12271) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,12277,40,蕭汝奭,蕭汝奭 (12277) - Fifth son,,0,,,,
x4,y2,12272,-20,蕭化基,蕭化基 (12272) - Younger brother,,0,,,,
x5,y2,723,100,蕭定基,蕭定基 (723) - Ego,entry,8,宋,989,1042,科舉: 進士(籠統) (1019)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,12279,40,蕭汝賢,蕭汝賢 (12279) - Nephew (brother's son),,0,,,,
x4,y1,12273,40,蕭汝礪,蕭汝礪 (12273) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,12275,40,蕭汝諧,蕭汝諧 (12275) - Second son,,0,,,,
x7,y1,12276,40,蕭汝器,蕭汝器 (12276) - Third son,,0,,,,
x8,y1,3364,40,蕭服,蕭服 (3364) - Grandson,,0,,,,
