group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,16439,-100,狄希顏,狄希顏 (16439) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,3629,60,路振,路振 (3629) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x2,y2,16449,40,狄諮,狄諮 (16449) - Eldest surviving son,,0,,,,
x3,y2,16444,-20,狄栗,狄栗 (16444) - Younger brother,,0,,,,
x4,y2,3840,-20,狄仁傑,狄仁傑 (3840) - 14th generation ancestor,,0,,,,
x5,y2,1633,100,狄棐,狄棐 (1633) - Ego,entry,11,宋,977,1043,科舉: 進士(籠統) (1000)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x2,y1,5133,20,狄氏(王罕妻),狄氏(王罕妻) (5133) - Daughter,,0,,,,
x3,y1,7067,40,狄遵度,狄遵度 (7067) - Son,,0,,,,
x4,y1,678,20,何中立,何中立 (678) - Son-in-law,,14,宋,1004,1057,科舉: 正奏名進士 (1034)
x5,y1,,0,,,,0,,,,
x6,y1,1810,20,王罕,王罕 (1810) - Son-in-law,,8,宋,,,恩蔭(籠統)
x7,y1,7390,20,魏琰,魏琰 (7390) - Son-in-law,,0,,,,
x8,y1,16447,40,狄遵禮,狄遵禮 (16447) - Third son,,0,,,,
