group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,11471,-100,林茂宗,林茂宗 (11471) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,11467,-20,林巨,林巨 (11467) - Brother,,0,,,,
x5,y2,1153,100,林正,林正 (1153) - Ego,entry,7,宋,0,0,學校: 上舍及第 (1110)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,3572,40,林一鶚,林一鶚 (3572) - Nephew (brother's son),,0,,,,
x4,y1,26031,20,李次辰,李次辰 (26031) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,1163,40,林一飛,林一飛 (1163) - First son,,4,宋,0,0,恩蔭(籠統) (1146)
x7,y1,1164,40,林一鳴,林一鳴 (1164) - Second son,,5,宋,0,0,恩蔭(籠統)
x8,y1,7044,40,林澧,林澧 (7044) - Grandson,,0,,,,
