group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,8001,-40,晁宗愨,晁宗愨 (8001) - Great-grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x8,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,3025,-100,晁端友,晁端友 (3025) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,1724,60,杜純,杜純 (1724) - Father-in-law (wife's father),,8,宋,1032,1095,恩蔭(籠統)
x7,y3,3024,-20,晁端本,晁端本 (3024) - Uncle (father's brother),,0,,,,
x8,y3,,0,,,,0,,,,
x1,y2,45044,-20,晁將之,晁將之 (45044) - Younger brother,,0,,,,
x2,y2,3029,-20,晁說之,晁說之 (3029) - Younger brother,,0,,,,
x3,y2,3028,-20,晁詠之,晁詠之 (3028) - Younger brother,,0,,,,
x4,y2,44956,-20,孫鼛,孫鼛 (44956) - Marriage relative,,0,,,,
x5,y2,13,100,晁補之,晁補之 (13) - Ego,entry,16,宋,1049,1106,科舉: 進士(籠統) (1079)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,999,20,李稙,李稙 (999) - Son-in-law,,2,宋,,,薦舉 (保任)
x4,y1,16813,20,韓瑨,韓瑨 (16813) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,97189,20,李稙,李稙 (97189) - Son-in-law,,0,,,,
x7,y1,3017,40,晁公為,晁公為 (3017) - First son,,0,,,,
x8,y1,3016,40,晁公似,晁公似 (3016) - Second son,,0,,,,
