group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,20688,-100,馬澤,馬澤 (20688) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,512,60,朱昂,朱昂 (512) - Father-in-law (wife's father),,15,宋,925,1007,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,,0,,,,0,,,,
x2,y2,1346,40,馬仲甫,馬仲甫 (1346) - Fourth son,,6,宋,0,0,科舉: 進士(籠統) (1027)
x3,y2,10652,-20,劉誨,劉誨 (10652) - First wife's father,,0,,,,
x4,y2,3667,-20,馬仁裕,馬仁裕 (3667) - Clan elder,,0,,,,
x5,y2,1349,100,馬亮,馬亮 (1349) - Ego,entry,18,宋,959,1031,科舉: 進士(籠統) (983)
x6,y2,119457,-80,劉氏(馬亮妻),劉氏(馬亮妻) (119457) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,186,20,張去惑,張去惑 (186) - Son-in-law,,2,宋,0,0,
x2,y1,1300,20,呂居簡,呂居簡 (1300) - Son-in-law,,3,宋,,,
x3,y1,3125,20,張去奢,張去奢 (3125) - Son-in-law,,0,,,,
x4,y1,3369,20,辛有終,辛有終 (3369) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,7210,20,鍾離景裕,鍾離景裕 (7210) - Son-in-law,,0,,,,
x7,y1,8100,20,呂夷簡,呂夷簡 (8100) - Son-in-law,,0,,,,
x8,y1,20812,40,馬,馬 (20812) - First son,,0,,,,
x9,y1,20813,40,馬,馬 (20813) - Third son,,0,,,,
