group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,12396,-100,張咸,張咸 (12396) - Father,,0,,,,
x4,y3,2101,60,宇文時中,宇文時中 (2101) - Father-in-law (wife's father),,9,宋,0,0,
x5,y3,,0,,,,0,,,,
x6,y3,432,-20,計有功,計有功 (432) - Uncle (mother's brother),,2,宋,0,0,
x7,y3,118938,-40,某氏(張浚母),某氏(張浚母) (118938) - Mother,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,13811,-20,張森,張森 (13811) - Clan nephew,,0,,,,
x2,y2,191,-20,張震,張震 (191) - Clan nephew,,1,宋,0,0,科舉: 進士(籠統) (1151)
x3,y2,3129,20,張九皋,張九皋 (3129) - Claimed ancestor,,0,,,,
x4,y2,12437,-20,張滉,張滉 (12437) - Elder brother,,0,,,,
x5,y2,211,100,張浚,張浚 (211) - Ego,entry,18,宋,1097,1164,科舉: 進士(籠統) (1118)
x6,y2,46711,-80,樂氏(張浚妻),樂氏(張浚妻) (46711) - Wife,,0,,,,
x7,y2,46712,-80,宇文氏(張浚妻),宇文氏(張浚妻) (46712) - Wife,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,13917,40,張槔,張槔 (13917) - Nephew (brother's son),,0,,,,
x3,y1,27298,40,張P,張P (27298) - Nephew (brother's son),,0,,,,
x4,y1,7164,40,張栻,張栻 (7164) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3136,40,張枃,張枃 (3136) - Second son,,0,,,,
x7,y1,3132,40,張忠恕,張忠恕 (3132) - Grandson,,0,,,,
x8,y1,8018,40,張叔夜,張叔夜 (8018) - Grandson,,0,,,,
x9,y1,16303,40,張忠純,張忠純 (16303) - Grandson,,0,,,,
