group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,20736,-40,万俟琰,万俟琰 (20736) - Great-grandfather,,0,,,,
x4,y4,20737,-40,万俟敏,万俟敏 (20737) - Grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,45772,-40,楊氏(万俟琰妻),楊氏(万俟琰妻) (45772) - Great-grandmother,,0,,,,
x7,y4,45773,-40,趙氏(万俟敏妻),趙氏(万俟敏妻) (45773) - Grandmother,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,20738,-100,万俟湜,万俟湜 (20738) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,45774,-40,李氏(万俟湜妻),李氏(万俟湜妻) (45774) - Mother,,0,,,,
x7,y3,45775,-40,侯氏(万俟湜妻),侯氏(万俟湜妻) (45775) - Mother,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,1374,-20,万俟虎,万俟虎 (1374) - Elder brother,,1,宋,0,0,
x5,y2,1373,100,万俟卨,万俟卨 (1373) - Ego,entry,13,宋,1083,1157,學校: 上舍及第 (1112)
x6,y2,45776,-80,侯氏(万俟卨妻),侯氏(万俟卨妻) (45776) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,4006,20,吳銓,吳銓 (4006) - Son-in-law,,0,,,,
x4,y1,3679,40,万俟侃,万俟侃 (3679) - Grandson,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,20739,40,万俟似,万俟似 (20739) - Grandson,,0,,,,
x7,y1,3680,40,万俟紹之,万俟紹之 (3680) - Great-grandson,,0,,,,
