group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,120125,-40,丁顗,丁顗 (120125) - Grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,11786,-100,丁逢吉,丁逢吉 (11786) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x1,y2,11789,40,范宗賢,范宗賢 (11789) - Granddaughter's husband,,0,,,,
x2,y2,2003,-20,楊偕,楊偕 (2003) - Fourth wife's father,,7,宋,980,1049,科舉: 進士(籠統) (1008)
x3,y2,8101,-20,呂蒙正,呂蒙正 (8101) - Second wife's father,,0,,,,
x4,y2,11631,-20,陳詠,陳詠 (11631) - First wife's father,,0,,,,
x5,y2,1640,100,丁度,丁度 (1640) - Ego,entry,11,宋,990,1053,科舉: 正奏名諸科(不含明經、明法) (1012)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,7099,20,楊忱,楊忱 (7099) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,11787,40,丁諷,丁諷 (11787) - First son,,0,,,,
x7,y1,11788,40,丁諲,丁諲 (11788) - Second son,,0,,,,
