group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,3201,-40,趙況,趙況 (3201) - Maternal grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x8,y4,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1046,100,李若谷,李若谷 (1046) - Ego,entry,6,宋,970,1049,科舉: 正奏名進士 (998)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,3528,40,李淑,李淑 (3528) - Son,,0,,,,
x4,y1,3329,20,韓緯,韓緯 (3329) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3374,20,胥元衡,胥元衡 (3374) - Son-in-law,,0,,,,
x7,y1,19858,40,李允正,李允正 (19858) - Grandson,,0,,,,
x8,y1,40799,40,李繼周,李繼周 (40799) - Grandson,,0,,,,
