group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,1949,-100,魏羽,魏羽 (1949) - Father,,8,宋,,,薦舉 (保任)
x1,y2,262,-20,張沔,張沔 (262) - Wife's brother,,19,宋,983,1060,科舉: 正奏名進士 (1008)
x2,y2,7390,-20,魏琰,魏琰 (7390) - Younger brother,,0,,,,
x3,y2,3847,-20,刁琰,刁琰 (3847) - Second wife's father,,0,,,,
x4,y2,3847,-20,刁琰,刁琰 (3847) - First wife's father,,0,,,,
x5,y2,1945,100,魏瓘,魏瓘 (1945) - Ego,entry,9,宋,,,恩蔭(籠統)
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,15616,40,魏絳,魏絳 (15616) - Third son,,0,,,,
