group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,1633,60,狄棐,狄棐 (1633) - Father-in-law (wife's father),,11,宋,977,1043,科舉: 進士(籠統) (1000)
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x1,y2,36534,40,何景俶,何景俶 (36534) - Sixth son,,0,,,,
x2,y2,36535,40,何景闓,何景闓 (36535) - Fifth son,,0,,,,
x3,y2,36533,40,何景需,何景需 (36533) - Fourth son,,0,,,,
x4,y2,7067,-20,狄遵度,狄遵度 (7067) - Wife's brother,,0,,,,
x5,y2,678,100,何中立,何中立 (678) - Ego,entry,14,宋,1004,1057,科舉: 正奏名進士 (1034)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,23380,40,何景止,何景止 (23380) - Nephew (brother's son),,0,,,,
x4,y1,17951,40,何景元,何景元 (17951) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,17952,40,何景先,何景先 (17952) - Second son,,0,,,,
x7,y1,3335,40,何景初,何景初 (3335) - Third son,,0,,,,
