group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,3972,-40,王世融,王世融 (3972) - Great-grandfather,,0,,,,
x4,y4,45800,-40,王世融,王世融 (45800) - Great-grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,3963,-40,王克存,王克存 (3963) - Grandfather,,0,,,,
x7,y4,45801,-40,某氏(王世融妻),某氏(王世融妻) (45801) - Great-grandmother,,0,,,,
x8,y4,37893,-40,皇甫氏(王克存妻),皇甫氏(王克存妻) (37893) - Grandmother,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,3950,-100,王發,王發 (3950) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,37754,-40,張氏(王發妻),張氏(王發妻) (37754) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,3976,-20,王審琦,王審琦 (3976) - 5th generation ancestor,,0,,,,
x4,y2,33389,-20,王祖卿,王祖卿 (33389) - 8th generation descendant,,0,,,,
x5,y2,1883,100,王綯,王綯 (1883) - Ego,entry,11,宋,1074,1137,學校: 上舍及第 (1106)
x6,y2,37762,-20,高氏(王綯妻),高氏(王綯妻) (37762) - First wife,,0,,,,
x7,y2,37764,-20,強氏(王綯妻),強氏(王綯妻) (37764) - Second wife,,0,,,,
x8,y2,,0,,,,0,,,,
