group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,19360,-100,寇湘,寇湘 (19360) - Father,,0,,,,
x4,y3,119984,-100,寇相,寇相 (119984) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,783,60,許仲宣,許仲宣 (783) - Father-in-law (wife's father),,4,宋,930,990,科舉: 進士(籠統) (947)
x7,y3,7066,60,宋偓,宋偓 (7066) - Father-in-law (wife's father),,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,898,100,寇準,寇準 (898) - Ego,entry,9,宋,961,1023,科舉: 進士(籠統) (980)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,3436,40,寇隨,寇隨 (3436) - Nephew (brother's son),,0,,,,
x4,y1,1877,20,王曙,王曙 (1877) - Son-in-law,,17,宋,963,1034,科舉: 進士(籠統) (992)
x5,y1,,0,,,,0,,,,
x6,y1,7171,20,張子皋,張子皋 (7171) - Son-in-law,,0,,,,
x7,y1,7315,20,畢慶長,畢慶長 (7315) - Son-in-law,,0,,,,
x8,y1,3436,40,寇隨,寇隨 (3436) - Adopted son,,0,,,,
