group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,49388,-40,朱氏(楊埴母),朱氏(楊埴母) (49388) - Grandmother,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x8,y4,,0,,,,0,,,,
x9,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,27143,-100,楊D,楊D (27143) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,49387,-100,楊埴,楊埴 (49387) - Father,,0,,,,
x7,y3,27176,60,余适,余适 (27176) - Father-in-law (wife's father),,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,22485,40,楊造,楊造 (22485) - Fifth son,,0,,,,
x2,y2,22484,40,楊適,楊適 (22484) - Fourth son,,0,,,,
x3,y2,25129,20,廖衙,廖衙 (25129) - Niece's husband,,0,,,,
x4,y2,3255,-20,朱D,朱D (3255) - Maternal great-grandfather,,0,,,,
x5,y2,2022,100,楊時,楊時 (2022) - Ego,entry,16,宋,1053,1135,科舉: 進士(籠統) (1076)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,22638,40,楊安止,楊安止 (22638) - Son,,0,,,,
x3,y1,3094,20,陳淵,陳淵 (3094) - Son-in-law,,0,,,,
x4,y1,3552,20,李郁,李郁 (3552) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3639,20,陸棠,陸棠 (3639) - Son-in-law,,0,,,,
x7,y1,22482,40,楊迪,楊迪 (22482) - First son,,0,,,,
x8,y1,2001,40,楊迥,楊迥 (2001) - Second son,,1,宋,1085,0,
x9,y1,2034,40,楊矞,楊矞 (2034) - Third son,,2,宋,1096,1149,
