group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,4211,-100,楊守慶,楊守慶 (4211) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,27073,60,王世昌,王世昌 (27073) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,4039,40,楊景芬,楊景芬 (4039) - Grand-nephew (brother's grandson),,0,,,,
x4,y2,22436,-20,楊於陵,楊於陵 (22436) - 6th generation ancestor,,0,,,,
x5,y2,2003,100,楊偕,楊偕 (2003) - Ego,entry,7,宋,980,1049,科舉: 進士(籠統) (1008)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,1640,20,丁度,丁度 (1640) - Son-in-law,,11,宋,990,1053,科舉: 正奏名諸科(不含明經、明法) (1012)
x5,y1,,0,,,,0,,,,
x6,y1,7099,40,楊忱,楊忱 (7099) - First son,,0,,,,
x7,y1,22483,40,楊慥,楊慥 (22483) - Second son,,0,,,,
