group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,18528,-100,梅邈,梅邈 (18528) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,7057,40,梅清臣,梅清臣 (7057) - Fifth son,,0,,,,
x4,y2,18531,40,梅輔臣,梅輔臣 (18531) - Fourth son,,0,,,,
x5,y2,1361,100,梅詢,梅詢 (1361) - Ego,entry,6,宋,964,1041,科舉: 進士(籠統) (989)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,7059,40,梅堯臣,梅堯臣 (7059) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3709,20,畢從古,畢從古 (3709) - Son-in-law,,0,,,,
x7,y1,18530,40,梅鼎臣,梅鼎臣 (18530) - First son,,0,,,,
