group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,3485,-40,李璟,李璟 (3485) - Grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,19631,-100,李從甫,李從甫 (19631) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,19634,60,楊承信,楊承信 (19634) - Father-in-law (wife's father),,0,,,,
x7,y3,3551,-20,李煜,李煜 (3551) - Uncle (father's brother),,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1014,100,李仲偃,李仲偃 (1014) - Ego,entry,8,宋,982,1058,科舉: 進士(籠統) (1015)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,4171,20,滕元發,滕元發 (4171) - Son-in-law,,0,,,,
x4,y1,16334,20,周延年,周延年 (16334) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,16523,20,富翱,富翱 (16523) - Son-in-law,,0,,,,
x7,y1,19639,40,李孝直,李孝直 (19639) - Second son,,0,,,,
