group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,22060,-100,王景純,王景純 (22060) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,898,60,寇準,寇準 (898) - Father-in-law (wife's father),,9,宋,961,1023,科舉: 進士(籠統) (980)
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,1868,40,王慎微,王慎微 (1868) - Grand-nephew (brother's grandson),,1,宋,0,0,
x4,y2,1828,40,王益柔,王益柔 (1828) - Youngest son,,3,宋,1015,1086,恩蔭(籠統)
x5,y2,1877,100,王曙,王曙 (1877) - Ego,entry,17,宋,963,1034,科舉: 進士(籠統) (992)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,5380,20,王氏(陳安石妻),王氏(陳安石妻) (5380) - Daughter,,0,,,,
x2,y1,26698,40,王FF,王FF (26698) - Son,,0,,,,
x3,y1,17,20,陳安石,陳安石 (17) - Son-in-law,,6,宋,1014,1094,科舉: 進士(籠統) (1061)
x4,y1,1552,20,孫瑜,孫瑜 (1552) - Son-in-law,,2,宋,,,恩蔭(籠統)
x5,y1,,0,,,,0,,,,
x6,y1,3167,20,張宗簡,張宗簡 (3167) - Son-in-law,,0,,,,
x7,y1,3208,20,趙士宗,趙士宗 (3208) - Son-in-law,,0,,,,
x8,y1,4052,20,楊舜臣,楊舜臣 (4052) - Son-in-law,,0,,,,
x9,y1,4127,20,尹宗濟,尹宗濟 (4127) - Son-in-law,,0,,,,
