group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,17269,-100,李璨,李璨 (17269) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,3541,-20,李宗諤,李宗諤 (3541) - Elder cousin (paternal),,0,,,,
x5,y2,1101,100,李宗詠,李宗詠 (1101) - Ego,entry,6,宋,982,1047,科舉: 進士(籠統) (1008)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,7108,20,薛仲孺,薛仲孺 (7108) - Son-in-law,,0,,,,
x4,y1,3518,40,李茂先,李茂先 (3518) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,1061,40,李茂直,李茂直 (1061) - Second son,,1,宋,0,0,
x7,y1,3519,40,李茂立,李茂立 (3519) - Third son,,0,,,,
