group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,3602,-100,劉溫叟,劉溫叟 (3602) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x3,y2,1225,40,劉忱,劉忱 (1225) - Fourth son,,5,宋,0,0,
x4,y2,1185,-20,劉炤,劉炤 (1185) - Brother,,3,宋,0,0,恩蔭: 遺表蔭補 (971)
x5,y2,1251,100,劉燁,劉燁 (1251) - Ego,entry,5,宋,968,1029,科舉: 正奏名進士 (998)
x6,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,17571,40,劉幾,劉幾 (17571) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,20221,40,劉几,劉几 (20221) - Second son,,0,,,,
