group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,185,-40,張去華,張去華 (185) - Grandfather,,18,宋,938,1006,科舉: 進士(籠統) (961)
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,280,-100,張師德,張師德 (280) - Father,,6,宋,0,0,科舉: 進士(籠統) (1011)
x5,y3,,0,,,,0,,,,
x6,y3,282,-20,張師顏,張師顏 (282) - Uncle (father's brother),,3,宋,0,0,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,7104,-20,尹洙,尹洙 (7104) - Second wife's father,,0,,,,
x5,y2,205,100,張景憲,張景憲 (205) - Ego,entry,9,宋,1004,1080,恩蔭: 遺表蔭補 (1026)
x6,y2,5010,-20,尹氏(張景憲妻),尹氏(張景憲妻) (5010) - Second wife,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,1077,20,李士京,李士京 (1077) - Son-in-law,,2,宋,0,0,
x4,y1,3327,20,韓宗質,韓宗質 (3327) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,7226,20,富直清,富直清 (7226) - Son-in-law,,0,,,,
x7,y1,286,40,張塾,張塾 (286) - First son,,2,宋,0,0,
