group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,13792,-100,張景,張景 (13792) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x2,y2,13793,40,張從質,張從質 (13793) - Only son,,0,,,,
x3,y2,229,-20,張詵,張詵 (229) - Younger brother,,6,宋,,,科舉: 進士(籠統) (1038)
x4,y2,8149,-20,王顯,王顯 (8149) - Second wife's father,,0,,,,
x5,y2,332,100,張詠,張詠 (332) - Ego,entry,6,宋,946,1015,科舉: 進士(籠統) (980)
x6,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,7371,20,王嘉祐,王嘉祐 (7371) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,273,40,張紳,張紳 (273) - Grandson,,2,宋,0,0,
