group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,13601,-100,張兾,張兾 (13601) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,119436,-40,孫氏(張齊賢母),孫氏(張齊賢母) (119436) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x2,y2,13605,40,張宗禮,張宗禮 (13605) - Sixth son,,0,,,,
x3,y2,13604,40,張宗訥,張宗訥 (13604) - Fifth son,,0,,,,
x4,y2,3167,40,張宗簡,張宗簡 (3167) - Fourth son,,0,,,,
x5,y2,183,100,張齊賢,張齊賢 (183) - Ego,entry,11,宋,943,1014,科舉: 進士(籠統) (977)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x2,y1,3945,20,王舉善,王舉善 (3945) - Son-in-law,,0,,,,
x3,y1,305,40,張宗誨,張宗誨 (305) - First son,,8,宋,969,1045,科舉: 制舉 (籠統)
x4,y1,119958,40,張宗信,張宗信 (119958) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,13602,40,張宗理,張宗理 (13602) - Second son,,0,,,,
x7,y1,13603,40,張宗諒,張宗諒 (13603) - Third son,,0,,,,
x8,y1,7171,40,張子皋,張子皋 (7171) - Grandson,,0,,,,
