group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,3541,-100,李宗諤,李宗諤 (3541) - Father,,0,,,,
x4,y3,16850,60,曹璨,曹璨 (16850) - Father-in-law (wife's father),,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,3540,-20,李宗訥,李宗訥 (3540) - Uncle (father's brother),,0,,,,
x7,y3,4170,-20,李宗諒,李宗諒 (4170) - Uncle (father's brother),,0,,,,
x8,y3,17270,-20,李宗誨,李宗誨 (17270) - Uncle (father's brother),,0,,,,
x2,y2,7040,40,李上卿,李上卿 (7040) - Fourth son,,0,,,,
x3,y2,344,20,章得象,章得象 (344) - Niece's husband,,13,宋,978,1048,科舉: 進士(籠統) (1002)
x4,y2,119866,-20,李昭適,李昭適 (119866) - Younger brother,,0,,,,
x5,y2,987,100,李昭述,李昭述 (987) - Ego,entry,13,宋,991,1059,科舉學校: 恩賜出身、特賜出身等
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,17274,40,李仙卿,李仙卿 (17274) - Son,,0,,,,
x4,y1,3141,20,張希一,張希一 (3141) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3428,20,任拱之,任拱之 (3428) - Son-in-law,,0,,,,
x7,y1,17287,40,李正卿,李正卿 (17287) - First son,,0,,,,
x8,y1,17275,40,李宜卿,李宜卿 (17275) - Third son,,0,,,,
