group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,120123,-100,任載,任載 (120123) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,39909,-40,劉氏（任中正母）,劉氏（任中正母） (39909) - Mother,,0,,,,
x2,y2,877,-20,任中師,任中師 (877) - Younger brother,,8,宋,,,科舉: 進士(籠統) (1009)
x3,y2,876,-20,任中行,任中行 (876) - Brother,,3,宋,0,0,
x4,y2,3425,-20,任圜,任圜 (3425) - Clan 6th-gen ancestor,,0,,,,
x5,y2,875,100,任中正,任中正 (875) - Ego,entry,6,宋,,,科舉: 進士(籠統)
x6,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,1135,20,梁固,梁固 (1135) - Son-in-law,,5,宋,987,1019,科舉: 進士(籠統) (1009)
x6,y1,,0,,,,0,,,,
