group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,8100,-100,呂夷簡,呂夷簡 (8100) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x1,y2,1315,-20,呂公孺,呂公孺 (1315) - Younger brother,,8,宋,,,科舉學校: 恩賜出身、特賜出身等
x2,y2,1314,-20,呂公著,呂公著 (1314) - Younger brother,,27,宋,1018,1089,科舉: 進士(籠統) (1042)
x3,y2,7304,-20,呂公綽,呂公綽 (7304) - Elder brother,,0,,,,
x4,y2,8153,-20,王旦,王旦 (8153) - Second wife's father,,0,,,,
x5,y2,1316,100,呂公弼,呂公弼 (1316) - Ego,entry,12,宋,1007,1073,科舉學校: 恩賜出身、特賜出身等
x6,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,5036,20,呂氏(韓忠彥妻),呂氏(韓忠彥妻) (5036) - Daughter,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,17941,40,呂希彥,呂希彥 (17941) - Second son,,0,,,,
