group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,21209,-40,司馬政,司馬政 (21209) - Grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,38756,-40,薛氏（司馬政妻）,薛氏（司馬政妻） (38756) - Grandmother,,0,,,,
x7,y4,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,21212,-100,司馬炫,司馬炫 (21212) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,1380,60,聶詠,聶詠 (1380) - Father-in-law (wife's father),,3,宋,0,0,
x7,y3,38760,-40,皇甫氏(司馬炫妻),皇甫氏(司馬炫妻) (38760) - Mother,,0,,,,
x3,y2,3744,-20,司馬浩,司馬浩 (3744) - Elder cousin (paternal),,0,,,,
x4,y2,3746,-20,司馬沂,司馬沂 (3746) - Elder brother,,0,,,,
x5,y2,1486,100,司馬池,司馬池 (1486) - Ego,entry,12,宋,980,1041,科舉: 進士(籠統) (1005)
x6,y2,45920,-80,聶氏(司馬池妻),聶氏(司馬池妻) (45920) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,21213,40,司馬里,司馬里 (21213) - Nephew (brother's son),,0,,,,
x4,y1,3748,40,司馬旦,司馬旦 (3748) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,1488,40,司馬光,司馬光 (1488) - Second son,,36,宋,1019,1086,科舉: 進士(籠統) (1038)
x7,y1,3747,40,司馬樸,司馬樸 (3747) - Great-grandson,,0,,,,
