group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,22213,-100,王璘,王璘 (22213) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,8121,60,宋湜,宋湜 (8121) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1903,100,王鬷,王鬷 (1903) - Ego,entry,5,宋,,,科舉: 進士(籠統) (1008)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x4,y1,20886,40,王正路,王正路 (20886) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,22214,40,王適,王適 (22214) - Grandson,,0,,,,
x7,y1,22215,40,王遹,王遹 (22215) - Grandson,,0,,,,
