group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,19911,-100,林延之,林延之 (19911) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x2,y2,10249,40,樓淳,樓淳 (10249) - Granddaughter's husband,,0,,,,
x3,y2,10247,40,史彌大,史彌大 (10247) - Granddaughter's husband,,0,,,,
x4,y2,4013,20,吳曦,吳曦 (4013) - Daughter's second husband,,0,,,,
x5,y2,1165,100,林保,林保 (1165) - Ego,entry,11,宋,1079,1149,學校: 上舍及第 (1112)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x2,y1,3635,20,陸洸,陸洸 (3635) - Son-in-law,,0,,,,
x3,y1,3636,20,陸流,陸流 (3636) - Son-in-law,,0,,,,
x4,y1,20433,20,劉汝霖,劉汝霖 (20433) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,26861,20,董昌裔,董昌裔 (26861) - Son-in-law,,0,,,,
x7,y1,10237,40,林勉,林勉 (10237) - First son,,0,,,,
x8,y1,3574,40,林祖洽,林祖洽 (3574) - Grandson,,0,,,,
x9,y1,10290,40,林崈,林崈 (10290) - Great-grandson,,0,,,,
