group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,3638,-100,陸詵,陸詵 (3638) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,3278,60,范仲模,范仲模 (3278) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x1,y2,3028,20,晁詠之,晁詠之 (3028) - Fourth daughter's husband,,0,,,,
x2,y2,17942,20,韓琥,韓琥 (17942) - Second daughter's husband,,0,,,,
x3,y2,36885,20,岑穰,岑穰 (36885) - First daughter's husband,,0,,,,
x4,y2,36884,40,陸欽彥,陸欽彥 (36884) - Fourth son,,0,,,,
x5,y2,1287,100,陸師閔,陸師閔 (1287) - Ego,entry,11,宋,0,0,恩蔭(籠統)
x6,y2,5083,-80,范氏(陸師閔妻),范氏(陸師閔妻) (5083) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,36882,40,陸方彥,陸方彥 (36882) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,36883,40,陸孚彥,陸孚彥 (36883) - Second son,,0,,,,
x7,y1,20499,40,陸惇彥,陸惇彥 (20499) - Third son,,0,,,,
