group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,3625,-100,盧革,盧革 (3625) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1273,100,盧秉,盧秉 (1273) - Ego,entry,5,宋,0,1092,科舉: 進士(籠統) (1049)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,1267,40,盧知原,盧知原 (1267) - Son,,4,宋,,1141,恩蔭(籠統)
x4,y1,1270,40,盧法原,盧法原 (1270) - Son,,2,宋,0,0,學校: 上舍及第
x5,y1,,0,,,,0,,,,
x6,y1,1276,40,盧宗原,盧宗原 (1276) - Son,,1,宋,0,0,
x7,y1,7300,40,盧道原,盧道原 (7300) - Son,,0,,,,
