group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,15590,-100,俞尚書,俞尚書 (15590) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x2,y2,15596,-20,俞師錫,俞師錫 (15596) - Clan grandson,,0,,,,
x3,y2,15598,40,俞康直,俞康直 (15598) - Grand-nephew (brother's grandson),,0,,,,
x4,y2,2088,-20,俞獻可,俞獻可 (2088) - Elder brother,,6,宋,0,0,科舉: 正奏名進士 (989)
x5,y2,2087,100,俞獻卿,俞獻卿 (2087) - Ego,entry,8,宋,970,1045,科舉: 正奏名進士 (999)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,2086,40,俞希旦,俞希旦 (2086) - Son,,2,宋,0,0,科舉: 正奏名進士 (1061)
x4,y1,15620,20,江杞,江杞 (15620) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,15593,40,俞希元,俞希元 (15593) - Second son,,0,,,,
x7,y1,15594,40,俞叔良,俞叔良 (15594) - Grandson,,0,,,,
