group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,7023,60,仲并,仲并 (7023) - Father-in-law (wife's father),,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,35819,40,孟翔,孟翔 (35819) - Fifth son,,0,,,,
x4,y2,20717,40,孟導,孟導 (20717) - Fourth son,,0,,,,
x5,y2,1364,100,孟嵩,孟嵩 (1364) - Ego,entry,8,宋,1134,1177,恩蔭(籠統)
x6,y2,5092,-80,仲靈湛(孟嵩妻),仲靈湛(孟嵩妻) (5092) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,7041,20,李大理,李大理 (7041) - Son-in-law,,0,,,,
x4,y1,20714,40,孟夔,孟夔 (20714) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,35818,40,孟曾,孟曾 (35818) - Second son,,0,,,,
x7,y1,20715,40,孟猷,孟猷 (20715) - Third son,,0,,,,
