group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,10154,-20,洪彥昇,洪彥昇 (10154) - Grand-uncle (grandfather's brother),,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x8,y4,,0,,,,0,,,,
x9,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,10156,-100,洪皓,洪皓 (10156) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,13939,60,沈松年,沈松年 (13939) - Father-in-law (wife's father),,0,,,,
x7,y3,10159,-20,洪昕,洪昕 (10159) - Uncle (father's brother),,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,10157,-20,洪邁,洪邁 (10157) - Younger brother,,0,,,,
x2,y2,8067,-20,洪遵,洪遵 (8067) - Younger brother,,0,,,,
x3,y2,10158,-20,洪述,洪述 (10158) - Cousin (father's brother's son),,0,,,,
x4,y2,3424,-20,洪壽卿,洪壽卿 (3424) - Cousin (father's brother's son),,0,,,,
x5,y2,870,100,洪适,洪适 (870) - Ego,entry,21,宋,1117,1184,科舉: 制舉 (籠統) (1142)
x6,y2,42895,-80,沈氏(洪适妻),沈氏(洪适妻) (42895) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,13944,20,薛紹,薛紹 (13944) - Son-in-law,,0,,,,
x2,y1,13945,20,許及之,許及之 (13945) - Son-in-law,,0,,,,
x3,y1,10160,40,洪槻,洪槻 (10160) - First son,,0,,,,
x4,y1,10161,40,洪柲,洪柲 (10161) - Second son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,119774,40,洪槢,洪槢 (119774) - Third son,,0,,,,
x7,y1,10162,40,洪僩,洪僩 (10162) - Grandson,,0,,,,
x8,y1,10163,40,洪伋,洪伋 (10163) - Grandson,,0,,,,
x9,y1,13932,40,洪仔,洪仔 (13932) - Grandson,,0,,,,
