group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y4,,0,,,,0,,,,
x5,y4,7051,-40,陸佖,陸佖 (7051) - Grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x4,y3,13462,-100,陸長民,陸長民 (13462) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,135730,-40,田氏(陸升之母),田氏(陸升之母) (135730) - Mother,,0,,,,
x4,y2,3630,-20,陸靜之,陸靜之 (3630) - Elder brother,,0,,,,
x5,y2,1286,100,陸升之,陸升之 (1286) - Ego,entry,6,宋,1115,0,科舉: 進士(籠統) (1148)
x6,y2,135731,-80,王氏(陸升之妻),王氏(陸升之妻) (135731) - Wife,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,25576,40,陸A,陸A (25576) - Son,,0,,,,
x6,y1,,0,,,,0,,,,
