group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,22565,-100,楊徵,楊徵 (22565) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,119798,-100,楊郁,楊郁 (119798) - Father,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,2028,-20,楊蛻,楊蛻 (2028) - Younger cousin (paternal),,5,宋,0,0,科舉: 進士(籠統)
x4,y2,1266,-20,盧之翰,盧之翰 (1266) - Second wife's father,,4,宋,,,科舉: 進士(籠統) (980)
x5,y2,2024,100,楊覃,楊覃 (2024) - Ego,entry,9,宋,958,1011,科舉: 進士(籠統) (983)
x6,y2,5150,-20,盧縣太君,盧縣太君 (5150) - Second wife,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,2029,40,楊大雅,楊大雅 (2029) - Nephew (brother's son),,12,宋,964,1032,科舉: 進士(籠統) (989)
x4,y1,3845,20,刁綬,刁綬 (3845) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,22563,40,楊文友,楊文友 (22563) - First son,,0,,,,
x7,y1,119802,40,楊文敏,楊文敏 (119802) - Second son,,0,,,,
