group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,7091,-100,王雍,王雍 (7091) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,17840,-100,王冲,王冲 (17840) - Father,,0,,,,
x7,y3,1881,-20,王素,王素 (1881) - Uncle (father's brother),,9,宋,1007,1073,科舉學校: 恩賜出身、特賜出身等
x4,y2,,0,,,,0,,,,
x5,y2,1788,100,王靖,王靖 (1788) - Ego,entry,4,宋,1036,1081,科舉: 鄉貢舉人 (宋代賓貢)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,1840,40,王古,王古 (1840) - Son,,1,宋,0,0,科舉: 進士(籠統)
x6,y1,,0,,,,0,,,,
x7,y1,,0,,,,0,,,,
