group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y4,,0,,,,0,,,,
x3,y4,49125,-40,程守瓖,程守瓖 (49125) - Great-grandfather,,0,,,,
x4,y4,15739,-40,程思義,程思義 (15739) - Grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,49126,-40,田氏(程守瓖妻),田氏(程守瓖妻) (49126) - Great-grandmother,,0,,,,
x7,y4,49127,-40,劉氏(程思義妻),劉氏(程思義妻) (49127) - Grandmother,,0,,,,
x8,y4,,0,,,,0,,,,
x9,y4,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,7008,-100,程坦,程坦 (7008) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,49128,-40,王氏(程戡母),王氏(程戡母) (49128) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x2,y2,1953,20,文彥博,文彥博 (1953) - Son-in-law's father,,14,宋,1006,1097,科舉: 進士(籠統) (1027)
x3,y2,8133,-20,曹利用,曹利用 (8133) - Fourth wife's father,,0,,,,
x4,y2,26504,-20,李允及,李允及 (26504) - Third wife's father,,0,,,,
x5,y2,116,100,程戡,程戡 (116) - Ego,entry,17,宋,997,1066,科舉: 進士(籠統) (1019)
x6,y2,49129,-80,曹氏(程戡妻),曹氏(程戡妻) (49129) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x2,y1,1540,20,孫賁,孫賁 (1540) - Son-in-law,,1,宋,0,0,科舉: 正奏名進士
x3,y1,3797,20,宋惠國,宋惠國 (3797) - Son-in-law,,0,,,,
x4,y1,3809,20,宋彥國,宋彥國 (3809) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,19658,20,李恂,李恂 (19658) - Son-in-law,,0,,,,
x7,y1,22297,20,文恭祖,文恭祖 (22297) - Son-in-law,,0,,,,
x8,y1,15760,40,程莊,程莊 (15760) - First son,,0,,,,
x9,y1,15766,40,程莘,程莘 (15766) - Third son,,0,,,,
