group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y4,,0,,,,0,,,,
x5,y4,521,-40,朱巽,朱巽 (521) - Maternal grandfather,,9,宋,0,0,
x6,y4,,0,,,,0,,,,
x4,y3,21269,-100,孫A,孫A (21269) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,21274,60,王利,王利 (21274) - Father-in-law (wife's father),,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1514,100,孫長卿,孫長卿 (1514) - Ego,entry,5,宋,1004,1069,恩蔭(籠統)
x6,y2,5112,-80,王氏(孫長卿妻),王氏(孫長卿妻) (5112) - Wife,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,7157,20,張誨,張誨 (7157) - Son-in-law,,0,,,,
x6,y1,,0,,,,0,,,,
