group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y4,630,-40,韓琦,韓琦 (630) - Great-grandfather,,24,宋,1008,1075,科舉: 進士(籠統) (1027)
x5,y4,,0,,,,0,,,,
x6,y4,644,-40,韓忠彥,韓忠彥 (644) - Grandfather,,26,宋,1038,1109,科舉: 進士(籠統)
x7,y4,,0,,,,0,,,,
x4,y3,3320,-100,韓治,韓治 (3320) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,52530,-40,文氏(韓治妻),文氏(韓治妻) (52530) - Mother,,0,,,,
x7,y3,52531,-20,文氏(韓治妻),文氏(韓治妻) (52531) - Stepmother,,0,,,,
x4,y2,119507,-20,韓膺胄,韓膺胄 (119507) - Younger brother,,0,,,,
x5,y2,646,100,韓肖胄,韓肖胄 (646) - Ego,entry,10,宋,,,恩蔭(籠統)
x6,y2,52532,-20,王氏(韓肖冑妻),王氏(韓肖冑妻) (52532) - First wife,,0,,,,
x7,y2,53954,-20,文氏(韓肖冑妻),文氏(韓肖冑妻) (53954) - Second wife,,0,,,,
x4,y1,647,40,韓協,韓協 (647) - Son,,2,宋,0,0,
x5,y1,,0,,,,0,,,,
x6,y1,17793,40,韓同卿,韓同卿 (17793) - Grandson,,0,,,,
x7,y1,,0,,,,0,,,,
