group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,7119,-100,晁仲衍,晁仲衍 (7119) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,13533,-20,晁端稟,晁端稟 (13533) - Younger brother,,0,,,,
x4,y2,8109,-20,盛度,盛度 (8109) - Wife's grandfather,,0,,,,
x5,y2,14,100,晁端彥,晁端彥 (14) - Ego,entry,7,宋,1035,0,科舉: 進士(籠統) (1059)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,13,40,晁補之,晁補之 (13) - Nephew (brother's son),,16,宋,1049,1106,科舉: 進士(籠統) (1079)
x4,y1,3028,40,晁詠之,晁詠之 (3028) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3029,40,晁說之,晁說之 (3029) - Son,,0,,,,
x7,y1,13541,40,晁升之,晁升之 (13541) - Son,,0,,,,
