group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,,0,,,,0,,,,
x5,y3,21976,-100,王珫,王珫 (21976) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,21980,40,王懷政,王懷政 (21980) - Fourth son,,0,,,,
x5,y2,1779,100,王繼忠,王繼忠 (1779) - Ego,entry,5,遼,0,0,恩蔭(籠統)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x4,y1,21977,40,王懷節,王懷節 (21977) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,21978,40,王懷敏,王懷敏 (21978) - Second son,,0,,,,
x7,y1,21979,40,王懷德,王懷德 (21979) - Third son,,0,,,,
