group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,4206,-100,吳舉,吳舉 (4206) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,120052,-100,吳仲舉,吳仲舉 (120052) - Father,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,1985,40,吳擇仁,吳擇仁 (1985) - Grand-nephew (brother's grandson),,2,宋,,,恩蔭(籠統)
x4,y2,25098,-20,吳休復,吳休復 (25098) - Younger brother,,0,,,,
x5,y2,1967,100,吳中復,吳中復 (1967) - Ego,entry,9,宋,1011,1078,科舉: 進士(籠統) (1038)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,1980,40,吳審禮,吳審禮 (1980) - Nephew (brother's son),,1,宋,0,0,科舉: 進士(籠統) (1049)
x4,y1,4016,40,吳克禮,吳克禮 (4016) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,4027,40,吳則禮,吳則禮 (4027) - Son,,0,,,,
x7,y1,22336,40,吳立禮,吳立禮 (22336) - Son,,0,,,,
x8,y1,37916,40,吳業,吳業 (37916) - Son,,0,,,,
