group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,98,-40,陳堯佐,陳堯佐 (98) - Grandfather,,18,宋,963,1044,科舉: 進士(籠統) (989)
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,14210,-100,陳博古,陳博古 (14210) - Father,,0,,,,
x3,y2,35,-20,陳知倫,陳知倫 (35) - Cousin (father's brother's son),,1,宋,0,0,
x4,y2,589,-20,范子淵,范子淵 (589) - Marriage relative,,2,宋,0,0,科舉: 進士(籠統) (1070)
x5,y2,33,100,陳知儉,陳知儉 (33) - Ego,entry,5,宋,1035,1080,恩蔭(籠統)
x3,y1,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,1351,20,馬玿,馬玿 (1351) - Son-in-law,,2,宋,0,0,
