group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,1911,-100,王皞,王皞 (1911) - Father,,4,宋,0,0,科舉: 進士(籠統) (1009)
x4,y3,7056,60,馬絳,馬絳 (7056) - Father-in-law (wife's father),,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,17355,60,侯詠,侯詠 (17355) - Father-in-law (wife's father),,0,,,,
x7,y3,1901,-20,王曾,王曾 (1901) - Uncle (father's brother),,18,宋,978,1038,科舉: 進士(籠統) (1002)
x8,y3,1901,-100,王曾,王曾 (1901) - Adoptive father,,18,宋,978,1038,科舉: 進士(籠統) (1002)
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1824,100,王繹,王繹 (1824) - Ego,entry,7,宋,0,0,
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,5039,20,王氏(韓正彥妻),王氏(韓正彥妻) (5039) - Daughter,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,635,20,韓正彥,韓正彥 (635) - Son-in-law,,5,宋,0,0,
x7,y1,,0,,,,0,,,,
x8,y1,,0,,,,0,,,,
