group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,3829,-100,唐拱,唐拱 (3829) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,43995,-20,唐泰嶽,唐泰嶽 (43995) - Lineal descendant,,0,,,,
x2,y2,17843,40,王仰,王仰 (17843) - Granddaughter's husband,,0,,,,
x3,y2,3827,40,唐之問,唐之問 (3827) - Fifth son,,0,,,,
x4,y2,3826,40,唐嘉問,唐嘉問 (3826) - Fourth son,,0,,,,
x5,y2,1593,100,唐介,唐介 (1593) - Ego,entry,12,宋,1010,1069,科舉: 進士(籠統) (1030)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,728,20,謝景溫,謝景溫 (728) - Son-in-law,,6,宋,,,科舉: 進士(籠統) (1049)
x3,y1,3830,40,唐淑問,唐淑問 (3830) - First son,,0,,,,
x4,y1,1596,40,唐義問,唐義問 (1596) - Second son,,2,宋,0,0,徵辟
x5,y1,,0,,,,0,,,,
x6,y1,3831,40,唐待問,唐待問 (3831) - Third son,,0,,,,
x7,y1,17876,40,唐恕,唐恕 (17876) - Grandson,,0,,,,
x8,y1,17877,40,唐意,唐意 (17877) - Grandson,,0,,,,
x9,y1,22125,40,唐懋,唐懋 (22125) - Grandson,,0,,,,
