group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,10058,-100,蔡沈,蔡沈 (10058) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,21655,-100,蔡希言,蔡希言 (21655) - Father,,0,,,,
x7,y3,318,60,張昷之,張昷之 (318) - Father-in-law (wife's father),,14,宋,985,1062,科舉: 進士(籠統) (1015)
x3,y2,,0,,,,0,,,,
x4,y2,1661,-20,蔡挺,蔡挺 (1661) - Younger brother,,14,宋,1014,1079,科舉: 進士(籠統) (1034)
x5,y2,1653,100,蔡抗,蔡抗 (1653) - Ego,entry,8,宋,1008,1067,科舉: 進士(籠統) (1034)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,1694,20,曾孝序,曾孝序 (1694) - Son-in-law,,4,宋,1049,1127,
x4,y1,1663,40,蔡煜,蔡煜 (1663) - First son,,2,宋,0,0,
x5,y1,,0,,,,0,,,,
x6,y1,12110,40,蔡潛,蔡潛 (12110) - Second son,,0,,,,
x7,y1,3851,40,蔡欽,蔡欽 (3851) - Third son,,0,,,,
