group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,15697,-100,程元白,程元白 (15697) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,15733,60,陳京,陳京 (15733) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x2,y2,3114,-20,程瑜,程瑜 (3114) - Younger cousin (paternal),,0,,,,
x3,y2,22274,-20,程琬,程琬 (22274) - Elder brother,,0,,,,
x4,y2,15699,-20,程遹,程遹 (15699) - Clan uncle,,0,,,,
x5,y2,118,100,程琳,程琳 (118) - Ego,entry,14,宋,988,1056,科舉: 進士(籠統) (1011)
x6,y2,5009,-80,陳氏(程琳妻),陳氏(程琳妻) (5009) - Wife,,0,,,,
x7,y2,49116,-80,陳氏(程琳妻),陳氏(程琳妻) (49116) - Wife,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x2,y1,5038,20,程氏(韓縝妻),程氏(韓縝妻) (5038) - Daughter,,0,,,,
x3,y1,634,20,韓縝,韓縝 (634) - Son-in-law,,13,宋,1019,1097,科舉: 進士(籠統) (1042)
x4,y1,889,20,榮諲,榮諲 (889) - Son-in-law,,3,宋,,,科舉: 進士(籠統)
x5,y1,,0,,,,0,,,,
x6,y1,7120,20,晁仲約,晁仲約 (7120) - Son-in-law,,0,,,,
x7,y1,7134,40,程嗣隆,程嗣隆 (7134) - First son,,0,,,,
x8,y1,3107,40,程嗣弼,程嗣弼 (3107) - Second son,,0,,,,
x9,y1,123,40,程嗣恭,程嗣恭 (123) - Third son,,4,宋,0,0,
