group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,10960,-100,宋現,宋現 (10960) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,10961,-20,宋椿,宋椿 (10961) - Younger brother,,0,,,,
x5,y2,1562,100,宋棐,宋棐 (1562) - Ego,entry,7,宋,,,科舉: 進士(籠統) (1115)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,2125,40,宋藻,宋藻 (2125) - Nephew (brother's son),,6,宋,0,0,科舉: 進士(籠統) (1138)
x4,y1,10988,20,林天覺,林天覺 (10988) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,10996,20,李尹仲,李尹仲 (10996) - Son-in-law,,0,,,,
x7,y1,10997,20,李英仲,李英仲 (10997) - Son-in-law,,0,,,,
x8,y1,3813,40,宋煜,宋煜 (3813) - First son,,0,,,,
