group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,8053,-40,何執中,何執中 (8053) - Maternal grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,1135,-100,梁固,梁固 (1135) - Father,,5,宋,987,1019,科舉: 進士(籠統) (1009)
x5,y3,,0,,,,0,,,,
x6,y3,7285,-100,梁固,梁固 (7285) - Father,,0,,,,
x7,y3,4068,60,葉俊,葉俊 (4068) - Father-in-law (wife's father),,0,,,,
x1,y2,3232,40,蔣繼周,蔣繼周 (3232) - Granddaughter's husband,,0,,,,
x2,y2,1590,40,湯鵬舉,湯鵬舉 (1590) - Granddaughter's husband,,5,宋,1088,1165,科舉: 進士(籠統) (1118)
x3,y2,11801,40,梁季珌,梁季珌 (11801) - Eleventh son,,0,,,,
x4,y2,3558,40,梁季珩,梁季珩 (3558) - Fourth son,,0,,,,
x5,y2,1134,100,梁汝嘉,梁汝嘉 (1134) - Ego,entry,10,宋,1096,1154,恩蔭(籠統)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,21357,40,梁季璿,梁季璿 (21357) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,24194,40,梁叔玠,梁叔玠 (24194) - Son,,0,,,,
x7,y1,,0,,,,0,,,,
