group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,,0,,,,0,,,,
x5,y3,14599,-100,陳圭,陳圭 (14599) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,58,100,陳汝錫,陳汝錫 (58) - Ego,entry,6,宋,0,0,科舉: 進士(籠統) (1097)
x6,y2,339460,-80,江氏(陳汝錫妻),江氏(陳汝錫妻) (339460) - Wife,,0,,,,
x7,y2,339462,-80,江氏(陳汝錫妻),江氏(陳汝錫妻) (339462) - Wife,,0,,,,
x4,y1,3064,40,陳棣,陳棣 (3064) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,14600,40,陳希點,陳希點 (14600) - Grandson,,0,,,,
x7,y1,15792,40,陳希默,陳希默 (15792) - Grandson,,0,,,,
