group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,3380,-100,徐師回,徐師回 (3380) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,755,100,徐閎中,徐閎中 (755) - Ego,entry,7,宋,0,0,
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x2,y1,46171,20,徐氏(張弼妻),徐氏(張弼妻) (46171) - Daughter,,0,,,,
x3,y1,763,40,徐林,徐林 (763) - Son,,9,宋,0,0,科舉: 進士(籠統) (1121)
x4,y1,3378,40,徐兢,徐兢 (3378) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,14342,40,釋德正,釋德正 (14342) - Son,,0,,,,
x7,y1,7162,20,張弼,張弼 (7162) - Son-in-law,,0,,,,
x8,y1,7200,20,祝磯,祝磯 (7200) - Son-in-law,,0,,,,
