group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,10624,-100,沈時升,沈時升 (10624) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,1459,-20,沈調,沈調 (1459) - Brother,,2,宋,0,0,科舉: 進士(籠統) (1112)
x5,y2,1448,100,沈該,沈該 (1448) - Ego,entry,6,宋,,1166,科舉: 進士(籠統) (1118)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,10625,40,沈作喆,沈作喆 (10625) - Nephew (brother's son),,0,,,,
x4,y1,20919,40,沈作霖,沈作霖 (20919) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,20921,40,沈作礪,沈作礪 (20921) - Nephew (brother's son),,0,,,,
x7,y1,10626,40,沈作賓,沈作賓 (10626) - Son,,0,,,,
