group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,371,-100,趙令鑠,趙令鑠 (371) - Father,,3,宋,0,0,科舉: 進士(籠統)
x2,y2,42624,-20,趙俁,趙俁 (42624) - 5th generation ancestor,,0,,,,
x3,y2,3214,-20,趙德昭,趙德昭 (3214) - 5th generation ancestor,,0,,,,
x4,y2,10458,-20,趙子漪,趙子漪 (10458) - Elder brother,,0,,,,
x5,y2,398,100,趙子淔,趙子淔 (398) - Ego,entry,5,宋,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,379,40,趙伯魚,趙伯魚 (379) - Second son,,1,宋,0,0,
