group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,11649,-100,陳芳,陳芳 (11649) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,3507,60,李護,李護 (3507) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x1,y2,14262,40,陳子淵,陳子淵 (14262) - Fifth son,,0,,,,
x2,y2,18,40,陳安道,陳安道 (18) - Fourth son,,6,宋,0,0,
x3,y2,11650,-20,陳賡,陳賡 (11650) - Younger brother,,0,,,,
x4,y2,1232,-20,劉隨,劉隨 (1232) - Marriage relative,,3,宋,971,1035,科舉: 進士(籠統) (1005)
x5,y2,67,100,陳貫,陳貫 (67) - Ego,entry,16,宋,,,科舉: 進士(籠統) (1005)
x6,y2,5007,-80,李氏(陳貫妻),李氏(陳貫妻) (5007) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,3047,40,陳安定,陳安定 (3047) - Nephew (brother's son),,0,,,,
x4,y1,34100,40,陳安禮,陳安禮 (34100) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,17,40,陳安石,陳安石 (17) - First son,,6,宋,1014,1094,科舉: 進士(籠統) (1061)
x7,y1,3047,40,陳安定,陳安定 (3047) - Second son,,0,,,,
x8,y1,15,40,陳安期,陳安期 (15) - Third son,,5,宋,0,0,
