group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,19580,-40,李宗壽,李宗壽 (19580) - Great-grandfather,,0,,,,
x4,y4,19581,-40,李士明,李士明 (19581) - Grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,41236,-40,尹氏(李宗壽妻),尹氏(李宗壽妻) (41236) - Great-grandmother,,0,,,,
x7,y4,41243,-40,周氏(李清臣曾祖母),周氏(李清臣曾祖母) (41243) - Great-grandmother,,0,,,,
x8,y4,41248,-40,周氏(李清臣祖母),周氏(李清臣祖母) (41248) - Grandmother,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,3515,-100,李革,李革 (3515) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,630,60,韓琦,韓琦 (630) - Father-in-law (wife's father),,24,宋,1008,1075,科舉: 進士(籠統) (1027)
x7,y3,41249,-40,陳氏(李清臣母),陳氏(李清臣母) (41249) - Mother,,0,,,,
x8,y3,,0,,,,0,,,,
x1,y2,36772,20,姜休,姜休 (36772) - First daughter's husband,,0,,,,
x2,y2,36773,40,陳翼,陳翼 (36773) - Granddaughter's husband,,0,,,,
x3,y2,36771,40,李褫,李褫 (36771) - Fourth son,,0,,,,
x4,y2,641,-20,韓璩,韓璩 (641) - First wife's father,,6,宋,1002,1042,科舉: 進士(籠統) (1027)
x5,y2,982,100,李清臣,李清臣 (982) - Ego,entry,19,宋,1032,1102,科舉: 制舉 (籠統) (1053)
x6,y2,41254,-80,韓氏(李清臣妻),韓氏(李清臣妻) (41254) - Wife,,0,,,,
x7,y2,41258,-80,孫氏(李清臣妻),孫氏(李清臣妻) (41258) - Wife,,0,,,,
x8,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,36770,40,李祥,李祥 (36770) - First son,,0,,,,
x4,y1,997,40,李祉,李祉 (997) - Second son,,1,宋,0,0,
x5,y1,,0,,,,0,,,,
x6,y1,1023,40,李袚,李袚 (1023) - Third son,,1,宋,0,0,
x7,y1,979,40,李承邁,李承邁 (979) - Grandson,,1,宋,0,0,
x8,y1,980,40,李承造,李承造 (980) - Grandson,,1,宋,0,0,
