group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,,0,,,,0,,,,
x5,y3,1949,60,魏羽,魏羽 (1949) - Father-in-law (wife's father),,8,宋,,,薦舉 (保任)
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,3365,-20,謝安,謝安 (3365) - 27th generation ancestor,,0,,,,
x5,y2,732,100,謝泌,謝泌 (732) - Ego,entry,5,宋,950,1012,科舉: 進士(籠統) (980)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x4,y1,18550,40,謝衒,謝衒 (18550) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,18551,40,謝衍,謝衍 (18551) - Son,,0,,,,
x7,y1,34,20,陳執中,陳執中 (34) - Son-in-law,,10,宋,990,1059,恩蔭(籠統)
